item_id,name,category,brand,price,description
P00939,Nike Away Jersey 939,sports,Nike,684.11,Nike Away Jersey with lightweight design. Durable for athletes and sports enthusiasts.
P00940,Puma Training Jersey 940,sports,Puma,598.63,Puma Training Jersey with durable build. Sleek for athletes and sports enthusiasts.
P00941,Nike Training Jersey 941,sports,Nike,558.01,Nike Training Jersey with lightweight design. Stylish for athletes and sports enthusiasts.
P00942,Puma Training Jersey 942,sports,Puma,637.48,Puma Training Jersey with moisture-wicking material. Comfortable for athletes and sports enthusiasts.
P00943,Adidas Away Jersey 943,sports,Adidas,790.4,Adidas Away Jersey with durable build. Premium for athletes and sports enthusiasts.
P00944,Adidas Home Jersey 944,sports,Adidas,661.67,Adidas Home Jersey with ergonomic grip. Comfortable for athletes and sports enthusiasts.
P00945,Adidas Home Jersey 945,sports,Adidas,989.91,Adidas Home Jersey with durable build. High-performance for athletes and sports enthusiasts.
P00946,Nike Away Jersey 946,sports,Nike,629.35,Nike Away Jersey with moisture-wicking material. Stylish for athletes and sports enthusiasts.
P00947,Puma Training Jersey 947,sports,Puma,689.37,Puma Training Jersey with durable build. Lightweight for athletes and sports enthusiasts.
P00948,Nike Training Jersey 948,sports,Nike,939.32,Nike Training Jersey with ergonomic grip. Sleek for athletes and sports enthusiasts.
P00949,Puma Home Jersey 949,sports,Puma,1347.1,Puma Home Jersey with durable build. Comfortable for athletes and sports enthusiasts.
P00950,Puma Training Jersey 950,sports,Puma,938.7,Puma Training Jersey with ergonomic grip. High-performance for athletes and sports enthusiasts.
P00951,Puma Home Jersey 951,sports,Puma,1218.27,Puma Home Jersey with lightweight design. Comfortable for athletes and sports enthusiasts.
P00952,Puma Training Jersey 952,sports,Puma,1205.54,Puma Training Jersey with durable build. Durable for athletes and sports enthusiasts.
P00953,Adidas Training Jersey 953,sports,Adidas,1360.2,Adidas Training Jersey with lightweight design. Comfortable for athletes and sports enthusiasts.
P00954,Adidas Training Jersey 954,sports,Adidas,902.35,Adidas Training Jersey with lightweight design. Durable for athletes and sports enthusiasts.
P00955,Puma Away Jersey 955,sports,Puma,635.71,Puma Away Jersey with ergonomic grip. Premium for athletes and sports enthusiasts.
P00956,Adidas Training Jersey 956,sports,Adidas,540.36,Adidas Training Jersey with ergonomic grip. High-performance for athletes and sports enthusiasts.
P00957,Puma Away Jersey 957,sports,Puma,778.03,Puma Away Jersey with durable build. Comfortable for athletes and sports enthusiasts.
P00958,Adidas Training Jersey 958,sports,Adidas,1245.5,Adidas Training Jersey with ergonomic grip. High-performance for athletes and sports enthusiasts.
P00959,Nike Home Jersey 959,sports,Nike,927.38,Nike Home Jersey with lightweight design. Lightweight for athletes and sports enthusiasts.
P00960,Adidas Home Jersey 960,sports,Adidas,1462.8,Adidas Home Jersey with lightweight design. Lightweight for athletes and sports enthusiasts.
P00961,Puma Home Jersey 961,sports,Puma,1230.72,Puma Home Jersey with lightweight design. Stylish for athletes and sports enthusiasts.
P00962,Puma Away Jersey 962,sports,Puma,1363.64,Puma Away Jersey with durable build. Stylish for athletes and sports enthusiasts.
P00963,Puma Home Jersey 963,sports,Puma,838.42,Puma Home Jersey with ergonomic grip. Comfortable for athletes and sports enthusiasts.
P00964,Adidas Home Jersey 964,sports,Adidas,771.23,Adidas Home Jersey with moisture-wicking material. High-performance for athletes and sports enthusiasts.
P00965,Adidas Away Jersey 965,sports,Adidas,1216.48,Adidas Away Jersey with durable build. Comfortable for athletes and sports enthusiasts.
P00966,Nike Training Jersey 966,sports,Nike,816.11,Nike Training Jersey with moisture-wicking material. Premium for athletes and sports enthusiasts.
P00967,Puma Training Jersey 967,sports,Puma,646.3,Puma Training Jersey with durable build. Lightweight for athletes and sports enthusiasts.
P00968,Nike Training Jersey 968,sports,Nike,1258.87,Nike Training Jersey with durable build. Lightweight for athletes and sports enthusiasts.
P00969,Puma Home Jersey 969,sports,Puma,1430.11,Puma Home Jersey with lightweight design. Premium for athletes and sports enthusiasts.
P00970,Adidas Home Jersey 970,sports,Adidas,1236.82,Adidas Home Jersey with durable build. Stylish for athletes and sports enthusiasts.
P00971,Adidas Away Jersey 971,sports,Adidas,1061.83,Adidas Away Jersey with moisture-wicking material. Comfortable for athletes and sports enthusiasts.
P00972,Puma Home Jersey 972,sports,Puma,1210.54,Puma Home Jersey with moisture-wicking material. Lightweight for athletes and sports enthusiasts.
P00973,Nike Training Jersey 973,sports,Nike,1051.4,Nike Training Jersey with lightweight design. Lightweight for athletes and sports enthusiasts.
P00974,Adidas Away Jersey 974,sports,Adidas,772.71,Adidas Away Jersey with ergonomic grip. Sleek for athletes and sports enthusiasts.
P00975,Adidas Away Jersey 975,sports,Adidas,998.36,Adidas Away Jersey with durable build. Durable for athletes and sports enthusiasts.
P00976,Nike Away Jersey 976,sports,Nike,576.63,Nike Away Jersey with ergonomic grip. Premium for athletes and sports enthusiasts.
P00977,Puma Home Jersey 977,sports,Puma,545.26,Puma Home Jersey with ergonomic grip. Premium for athletes and sports enthusiasts.
P00978,Puma Away Jersey 978,sports,Puma,1305.1,Puma Away Jersey with moisture-wicking material. Sleek for athletes and sports enthusiasts.
P00979,Adidas Training Jersey 979,sports,Adidas,723.01,Adidas Training Jersey with moisture-wicking material. Durable for athletes and sports enthusiasts.
P00980,Puma Home Jersey 980,sports,Puma,915.41,Puma Home Jersey with lightweight design. Durable for athletes and sports enthusiasts.
P00981,Nike Home Jersey 981,sports,Nike,682.63,Nike Home Jersey with ergonomic grip. Stylish for athletes and sports enthusiasts.
P00982,Puma Away Jersey 982,sports,Puma,1365.01,Puma Away Jersey with durable build. Comfortable for athletes and sports enthusiasts.
P00983,Puma Home Jersey 983,sports,Puma,895.07,Puma Home Jersey with moisture-wicking material. Sleek for athletes and sports enthusiasts.
P00984,Adidas Training Jersey 984,sports,Adidas,947.5,Adidas Training Jersey with ergonomic grip. High-performance for athletes and sports enthusiasts.
P00985,Adidas Training Jersey 985,sports,Adidas,1262.84,Adidas Training Jersey with moisture-wicking material. Comfortable for athletes and sports enthusiasts.
P00986,Nike Training Jersey 986,sports,Nike,1477.59,Nike Training Jersey with lightweight design. Lightweight for athletes and sports enthusiasts.
P00987,Nike Home Jersey 987,sports,Nike,760.97,Nike Home Jersey with moisture-wicking material. High-performance for athletes and sports enthusiasts.
P00988,Nike Away Jersey 988,sports,Nike,1022.64,Nike Away Jersey with lightweight design. Lightweight for athletes and sports enthusiasts.
P00989,Adidas Training Jersey 989,sports,Adidas,1242.56,Adidas Training Jersey with durable build. Comfortable for athletes and sports enthusiasts.
P00990,Puma Away Jersey 990,sports,Puma,1404.18,Puma Away Jersey with moisture-wicking material. Comfortable for athletes and sports enthusiasts.
P00991,Nike Training Jersey 991,sports,Nike,527.86,Nike Training Jersey with durable build. High-performance for athletes and sports enthusiasts.
P00992,Adidas Home Jersey 992,sports,Adidas,782.62,Adidas Home Jersey with durable build. Comfortable for athletes and sports enthusiasts.
P00993,Nike Away Jersey 993,sports,Nike,1256.46,Nike Away Jersey with durable build. Premium for athletes and sports enthusiasts.
P00994,Puma Home Jersey 994,sports,Puma,603.09,Puma Home Jersey with lightweight design. Stylish for athletes and sports enthusiasts.
P00995,Puma Away Jersey 995,sports,Puma,816.57,Puma Away Jersey with durable build. High-performance for athletes and sports enthusiasts.
P00996,Puma Training Jersey 996,sports,Puma,534.44,Puma Training Jersey with ergonomic grip. Durable for athletes and sports enthusiasts.
P00997,Nike Away Jersey 997,sports,Nike,1118.71,Nike Away Jersey with ergonomic grip. Lightweight for athletes and sports enthusiasts.
P00998,Puma Training Jersey 998,sports,Puma,1294.42,Puma Training Jersey with ergonomic grip. Sleek for athletes and sports enthusiasts.
P00999,Nike Training Jersey 999,sports,Nike,784.57,Nike Training Jersey with moisture-wicking material. Durable for athletes and sports enthusiasts.
P01000,Adidas Training Jersey 1000,sports,Adidas,1050.96,Adidas Training Jersey with durable build. Lightweight for athletes and sports enthusiasts.
P01001,Zara Round-neck T-shirt 1001,fashion,Zara,304.06,"Zara Round-neck T-shirt made from cotton, breathable fabric. High-performance for everyday wear."
P01002,Zara Long-sleeve T-shirt 1002,fashion,Zara,1497.9,"Zara Long-sleeve T-shirt made from synthetic blend, breathable fabric. Durable for everyday wear."
P01003,Puma Round-neck T-shirt 1003,fashion,Puma,1079.05,"Puma Round-neck T-shirt made from synthetic blend, breathable fabric. Stylish for everyday wear."
P01004,Puma Sleeveless T-shirt 1004,fashion,Puma,420.19,"Puma Sleeveless T-shirt made from leather, breathable fabric. Premium for everyday wear."
P01005,Zara V-neck T-shirt 1005,fashion,Zara,851.4,"Zara V-neck T-shirt made from denim, breathable fabric. High-performance for everyday wear."
P01006,Adidas Sleeveless T-shirt 1006,fashion,Adidas,1263.01,"Adidas Sleeveless T-shirt made from synthetic blend, stylish design. High-performance for everyday wear."
P01007,Zara Long-sleeve T-shirt 1007,fashion,Zara,360.99,"Zara Long-sleeve T-shirt made from leather, breathable fabric. Sleek for everyday wear."
P01008,Adidas V-neck T-shirt 1008,fashion,Adidas,1338.42,"Adidas V-neck T-shirt made from synthetic blend, breathable fabric. Premium for everyday wear."
P01009,Nike V-neck T-shirt 1009,fashion,Nike,841.26,"Nike V-neck T-shirt made from cotton, breathable fabric. Durable for everyday wear."
P01010,Zara Round-neck T-shirt 1010,fashion,Zara,1222.76,"Zara Round-neck T-shirt made from cotton, breathable fabric. Stylish for everyday wear."
P01011,Puma Long-sleeve T-shirt 1011,fashion,Puma,662.39,"Puma Long-sleeve T-shirt made from synthetic blend, breathable fabric. Sleek for everyday wear."
P01012,Adidas Sleeveless T-shirt 1012,fashion,Adidas,438.41,"Adidas Sleeveless T-shirt made from leather, breathable fabric. Sleek for everyday wear."
P01013,Nike Long-sleeve T-shirt 1013,fashion,Nike,988.23,"Nike Long-sleeve T-shirt made from leather, breathable fabric. Lightweight for everyday wear."
P01014,Zara Long-sleeve T-shirt 1014,fashion,Zara,1303.47,"Zara Long-sleeve T-shirt made from leather, comfortable fit. Stylish for everyday wear."
P01015,Nike Sleeveless T-shirt 1015,fashion,Nike,1308.85,"Nike Sleeveless T-shirt made from cotton, breathable fabric. Premium for everyday wear."
P01016,H&M Sleeveless T-shirt 1016,fashion,H&M,599.94,"H&M Sleeveless T-shirt made from leather, breathable fabric. Lightweight for everyday wear."
P01017,Adidas Sleeveless T-shirt 1017,fashion,Adidas,949.44,"Adidas Sleeveless T-shirt made from cotton, breathable fabric. Sleek for everyday wear."
P01018,Nike Sleeveless T-shirt 1018,fashion,Nike,1328.45,"Nike Sleeveless T-shirt made from denim, stylish design. Lightweight for everyday wear."
P01019,H&M Round-neck T-shirt 1019,fashion,H&M,1124.34,"H&M Round-neck T-shirt made from leather, comfortable fit. Stylish for everyday wear."
P01020,Zara V-neck T-shirt 1020,fashion,Zara,664.56,"Zara V-neck T-shirt made from synthetic blend, comfortable fit. Stylish for everyday wear."
P01021,Zara Sleeveless T-shirt 1021,fashion,Zara,1398.0,"Zara Sleeveless T-shirt made from leather, stylish design. Comfortable for everyday wear."
P01022,H&M Round-neck T-shirt 1022,fashion,H&M,682.76,"H&M Round-neck T-shirt made from synthetic blend, stylish design. Comfortable for everyday wear."
P01023,Adidas Sleeveless T-shirt 1023,fashion,Adidas,1138.03,"Adidas Sleeveless T-shirt made from leather, comfortable fit. Comfortable for everyday wear."
P01024,Nike V-neck T-shirt 1024,fashion,Nike,454.35,"Nike V-neck T-shirt made from synthetic blend, breathable fabric. Lightweight for everyday wear."
P01025,Nike Sleeveless T-shirt 1025,fashion,Nike,1274.45,"Nike Sleeveless T-shirt made from denim, comfortable fit. High-performance for everyday wear."
P01026,Zara V-neck T-shirt 1026,fashion,Zara,682.11,"Zara V-neck T-shirt made from synthetic blend, stylish design. High-performance for everyday wear."
P01027,Zara Sleeveless T-shirt 1027,fashion,Zara,664.85,"Zara Sleeveless T-shirt made from leather, breathable fabric. Lightweight for everyday wear."
P01028,Puma Long-sleeve T-shirt 1028,fashion,Puma,1495.4,"Puma Long-sleeve T-shirt made from denim, stylish design. High-performance for everyday wear."
P01029,Zara V-neck T-shirt 1029,fashion,Zara,319.62,"Zara V-neck T-shirt made from synthetic blend, comfortable fit. Lightweight for everyday wear."
P01030,H&M Long-sleeve T-shirt 1030,fashion,H&M,1355.34,"H&M Long-sleeve T-shirt made from synthetic blend, breathable fabric. Stylish for everyday wear."
P01031,H&M Sleeveless T-shirt 1031,fashion,H&M,1202.03,"H&M Sleeveless T-shirt made from synthetic blend, stylish design. Durable for everyday wear."
P01032,Puma Long-sleeve T-shirt 1032,fashion,Puma,929.2,"Puma Long-sleeve T-shirt made from cotton, breathable fabric. Premium for everyday wear."
P01033,Nike V-neck T-shirt 1033,fashion,Nike,1412.4,"Nike V-neck T-shirt made from synthetic blend, comfortable fit. Comfortable for everyday wear."
P01034,H&M V-neck T-shirt 1034,fashion,H&M,1390.33,"H&M V-neck T-shirt made from cotton, breathable fabric. Lightweight for everyday wear."
P01035,Nike Sleeveless T-shirt 1035,fashion,Nike,1477.37,"Nike Sleeveless T-shirt made from leather, breathable fabric. Durable for everyday wear."
P01036,Adidas Long-sleeve T-shirt 1036,fashion,Adidas,1139.0,"Adidas Long-sleeve T-shirt made from denim, stylish design. Sleek for everyday wear."
P01037,Nike Round-neck T-shirt 1037,fashion,Nike,1104.68,"Nike Round-neck T-shirt made from cotton, stylish design. Stylish for everyday wear."
P01038,Nike Sleeveless T-shirt 1038,fashion,Nike,1400.3,"Nike Sleeveless T-shirt made from synthetic blend, stylish design. Lightweight for everyday wear."
P01039,Adidas V-neck T-shirt 1039,fashion,Adidas,1042.6,"Adidas V-neck T-shirt made from leather, stylish design. Premium for everyday wear."
P01040,Zara Round-neck T-shirt 1040,fashion,Zara,833.72,"Zara Round-neck T-shirt made from cotton, comfortable fit. Stylish for everyday wear."
P01041,Nike V-neck T-shirt 1041,fashion,Nike,938.63,"Nike V-neck T-shirt made from denim, breathable fabric. Comfortable for everyday wear."
P01042,H&M Round-neck T-shirt 1042,fashion,H&M,1076.45,"H&M Round-neck T-shirt made from leather, breathable fabric. Durable for everyday wear."
P01043,H&M Sleeveless T-shirt 1043,fashion,H&M,305.27,"H&M Sleeveless T-shirt made from synthetic blend, stylish design. Lightweight for everyday wear."
P01044,Zara Round-neck T-shirt 1044,fashion,Zara,803.73,"Zara Round-neck T-shirt made from denim, breathable fabric. Sleek for everyday wear."
P01045,Zara V-neck T-shirt 1045,fashion,Zara,874.81,"Zara V-neck T-shirt made from leather, comfortable fit. Durable for everyday wear."
